transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_3902b175,CUST_85188,6915403402912841,2024-10-15 17:09:34.954968+00:00,Education,online,edX,455.88,USD,USA,Philadelphia,medium,Premium Debit,False,Chrome,web,88697de1de1a05c2c07a78c589b2fe5b,31.138.81.222,1,False,17,False,"{'num_transactions': 581, 'total_amount': 14687667.035822963, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1871010.5298060684}",False
TX_f93129e8,CUST_86116,370863738525743,2024-10-02 17:31:05.078644+00:00,Healthcare,pharmacy,Rite Aid,128663.22,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Edge,web,b9b173ac863e78fe31b096455b2619d2,87.179.169.148,0,False,17,False,"{'num_transactions': 2590, 'total_amount': 251346213.32539746, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2429648.026450009}",False
TX_0200d076,CUST_57309,4130389311094454,2024-10-26 13:35:05.645581+00:00,Retail,online,Etsy,5997.9,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Android App,mobile,de026e27d30140da63be5865eef35b70,135.116.73.48,0,False,13,True,"{'num_transactions': 120, 'total_amount': 2371468.1364429933, 'unique_merchants': 69, 'unique_countries': 12, 'max_single_amount': 835412.3697602538}",False
TX_b277a510,CUST_57121,6803630035334416,2024-10-21 02:32:13.610806+00:00,Restaurant,casual,Red Lobster,780527.54,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Safari,web,a65361c66cc5b35b769d5513edd7f046,7.64.52.25,0,False,2,False,"{'num_transactions': 425, 'total_amount': 23047142.5936848, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1013584.6372290122}",False
TX_7391e291,CUST_25501,4551318522717504,2024-10-03 08:45:36.358535+00:00,Education,supplies,Barnes & Noble,276404.79,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Edge,web,b0d24d216e59d6dcf8b8590e13deadcc,216.40.25.236,0,False,8,False,"{'num_transactions': 791, 'total_amount': 161327777.43769252, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 6253152.624165983}",False
TX_7b71a8bf,CUST_95144,6679456135445766,2024-10-13 01:03:25.134581+00:00,Healthcare,pharmacy,Rite Aid,497.62,USD,USA,San Diego,medium,Gold Credit,False,Safari,web,c1b07bc4419b071772f724aad6696f67,186.133.168.99,0,False,1,True,"{'num_transactions': 856, 'total_amount': 17437713.60268021, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2047947.3930038654}",False
TX_2824bea9,CUST_36264,5445183421197803,2024-10-17 10:31:18.525258+00:00,Entertainment,gaming,Nintendo eShop,154.18,EUR,France,Unknown City,medium,Basic Debit,False,Safari,web,5d686dffd93e238a45f906fac87c5632,138.219.223.195,0,True,10,False,"{'num_transactions': 230, 'total_amount': 8229255.396513792, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1870982.7393682827}",False
TX_9bc5b6d0,CUST_14575,5732388725280773,2024-10-29 13:53:27.597771+00:00,Restaurant,premium,Nobu,290065.1,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,eda8cbaa02eebb69421a73ca34b14422,150.26.66.180,0,False,13,False,"{'num_transactions': 36, 'total_amount': 9006989.102543874, 'unique_merchants': 29, 'unique_countries': 7, 'max_single_amount': 917617.5850137341}",False
TX_a3a23ac3,CUST_29329,4207530973961492,2024-10-11 11:01:22.960043+00:00,Education,supplies,Chegg,157553.16,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Edge,web,dfc2bb5719e7538a8422784176049421,233.175.174.167,0,False,11,False,"{'num_transactions': 229, 'total_amount': 31971406.59613905, 'unique_merchants': 80, 'unique_countries': 12, 'max_single_amount': 1098067.2244256744}",False
TX_4005bec0,CUST_89587,6110449125479561,2024-09-30 09:49:27.861692+00:00,Grocery,online,Walmart Grocery,593.72,AUD,Australia,Unknown City,medium,Premium Debit,False,Android App,mobile,58d5ea58d39fb05cc42f8b2ee73445f2,61.84.23.160,0,False,9,False,"{'num_transactions': 1007, 'total_amount': 35268932.43734352, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3993382.633350987}",False
TX_913ec8da,CUST_34774,6318939554546393,2024-10-22 20:12:14.543760+00:00,Healthcare,medical,Medical Center,354.31,EUR,France,Unknown City,medium,Basic Credit,False,Android App,mobile,42315ab8d3ef234062d8b9205cb59e64,43.145.183.245,0,False,20,False,"{'num_transactions': 131, 'total_amount': 6536999.621297749, 'unique_merchants': 72, 'unique_countries': 11, 'max_single_amount': 4551243.603306092}",False
TX_d9e09798,CUST_20388,6343154118873205,2024-10-09 01:44:30.314312+00:00,Restaurant,casual,Chili's,2330.08,BRL,Brazil,Unknown City,medium,Basic Debit,True,Chip Reader,pos,f9cdfe8053445b2062fbca234b4d0e82,109.55.25.84,1,False,1,False,"{'num_transactions': 629, 'total_amount': 12345434.993031919, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 976052.0888049926}",True
TX_c9ddcf1c,CUST_84980,374629243589664,2024-10-09 11:41:04.272999+00:00,Retail,physical,Home Depot,24765.86,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Firefox,web,d91983679a079c22896eccb220e1cfaa,64.31.216.73,0,False,11,False,"{'num_transactions': 827, 'total_amount': 29374402.45515602, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1082044.086892037}",False
TX_ba3da69a,CUST_21558,372358149873749,2024-10-04 19:59:49.745891+00:00,Travel,booking,Expedia,378.02,EUR,France,Unknown City,medium,Basic Credit,False,Safari,web,a8774bf43a2ab4c91b31c1acabe7fa65,167.89.59.154,1,True,19,False,"{'num_transactions': 150, 'total_amount': 2439106.325948979, 'unique_merchants': 74, 'unique_countries': 12, 'max_single_amount': 844001.2590629853}",False
TX_a9b7f0b4,CUST_92533,5023622284641399,2024-10-24 04:28:26.990091+00:00,Travel,booking,Hotels.com,19179.45,BRL,Brazil,Unknown City,medium,Premium Debit,True,Chip Reader,pos,fb55274ed339c7f48dc377f5ce1e3e9d,208.222.100.121,1,True,4,False,"{'num_transactions': 284, 'total_amount': 10197230.745940529, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 557255.4406222567}",True
TX_6ccda0f5,CUST_25289,372516849574269,2024-10-23 08:23:56.691021+00:00,Restaurant,casual,Olive Garden,1422.89,USD,USA,San Diego,medium,Platinum Credit,False,Android App,mobile,f6bf4dc55b74ffdb9e02129201d38b57,31.14.177.217,0,False,8,False,"{'num_transactions': 173, 'total_amount': 7127398.859508424, 'unique_merchants': 80, 'unique_countries': 11, 'max_single_amount': 947652.0217816267}",False
TX_b6986c92,CUST_99620,6355588780339448,2024-10-14 10:43:59.413119+00:00,Education,supplies,Barnes & Noble,25601.05,RUB,Russia,Unknown City,medium,Basic Credit,False,iOS App,mobile,c2ef37e554118e0147a2877785c35586,122.134.27.220,0,False,10,False,"{'num_transactions': 319, 'total_amount': 14052066.578751659, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 1433829.2563767156}",False
TX_a408e1eb,CUST_27862,373934509183306,2024-10-18 13:12:15.755895+00:00,Entertainment,gaming,Xbox Live,1582.3,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,751038f876465061a15275fa0b53a0ce,206.228.143.15,0,True,13,False,"{'num_transactions': 22, 'total_amount': 150187.14917848594, 'unique_merchants': 21, 'unique_countries': 3, 'max_single_amount': 47091.68273441086}",False
TX_8b09189c,CUST_92923,5074259411911219,2024-10-20 04:14:37.258415+00:00,Retail,physical,Target,425.81,EUR,France,Unknown City,medium,Gold Credit,False,Android App,mobile,54b863a2d75b547a6310204895747b83,2.58.28.14,0,False,4,True,"{'num_transactions': 514, 'total_amount': 14738450.626042694, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1664823.985804788}",False
TX_1f85f1f5,CUST_15792,6214987695658150,2024-10-27 13:09:24.262305+00:00,Gas,local,Highway Gas Stop,616034.74,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Android App,mobile,7b565cf47ac56cdbd417351d6e7d5e31,221.74.47.245,0,False,13,True,"{'num_transactions': 92, 'total_amount': 41108680.13600089, 'unique_merchants': 60, 'unique_countries': 9, 'max_single_amount': 5030328.074901144}",False
TX_a5e97bc7,CUST_81363,370996166590571,2024-10-24 12:47:27.902557+00:00,Grocery,physical,Trader Joe's,132677.04,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Chrome,web,6ce76d0f75f90ae0f2fb0dc34330bc87,2.90.147.55,0,False,12,False,"{'num_transactions': 169, 'total_amount': 30571554.12730876, 'unique_merchants': 80, 'unique_countries': 8, 'max_single_amount': 1172419.3528074513}",False
TX_c112b6d4,CUST_53327,4029489893252035,2024-10-28 07:27:37.595867+00:00,Gas,major,Texaco,7631.04,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,84b545e4360f9e8b5410b488f2442f77,184.109.144.242,0,False,7,False,"{'num_transactions': 127, 'total_amount': 2411472.1446137144, 'unique_merchants': 70, 'unique_countries': 12, 'max_single_amount': 763497.2825084944}",False
TX_68c54031,CUST_98422,372042516742170,2024-10-16 16:44:23.796036+00:00,Gas,local,Local Gas Station,1351.92,GBP,UK,Unknown City,medium,Platinum Credit,False,Safari,web,e5686588e31d0e7f3cf8d964d286fe7c,181.19.44.234,0,False,16,False,"{'num_transactions': 754, 'total_amount': 20531464.52877174, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 976359.2937778952}",False
TX_75470745,CUST_24943,375031100481441,2024-10-21 02:00:12.846984+00:00,Entertainment,streaming,Spotify,62952.15,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,0411642ce61539ec606739b0ae511bb1,183.46.129.68,1,True,2,False,"{'num_transactions': 121, 'total_amount': 4141218.793246483, 'unique_merchants': 70, 'unique_countries': 11, 'max_single_amount': 1374257.2509351657}",True
TX_18d64ac3,CUST_17823,4667635551192197,2024-10-22 10:22:42.241215+00:00,Retail,online,Newegg,122821.25,RUB,Russia,Unknown City,medium,Platinum Credit,False,Chrome,web,0e5df187c722e0fcee70d0533d850dc3,80.71.147.64,0,False,10,False,"{'num_transactions': 197, 'total_amount': 14849915.829128463, 'unique_merchants': 89, 'unique_countries': 11, 'max_single_amount': 599445.9486156618}",False
TX_c3ba6e49,CUST_85713,5219539962599083,2024-10-08 01:39:51.735310+00:00,Education,supplies,Chegg,103945.04,RUB,Russia,Unknown City,medium,Platinum Credit,False,Safari,web,72cb2d8d6de5aa568ec8daec06069173,207.204.165.252,1,False,1,False,"{'num_transactions': 16, 'total_amount': 116796.97903645031, 'unique_merchants': 16, 'unique_countries': 3, 'max_single_amount': 103945.03834645356}",True
TX_a1b73e1d,CUST_53591,6192184248118504,2024-10-30 16:20:13.688846+00:00,Grocery,physical,Safeway,1596.64,USD,USA,Phoenix,medium,Platinum Credit,False,iOS App,mobile,efc6e1187adeacf56ab1eaaf71c6c33e,77.93.28.21,0,False,16,False,"{'num_transactions': 19, 'total_amount': 245711.28398593134, 'unique_merchants': 18, 'unique_countries': 8, 'max_single_amount': 195679.664691853}",False
TX_0460fd41,CUST_73904,6382159520697755,2024-10-30 00:34:52.872382+00:00,Healthcare,medical,Local Hospital,311139.47,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Android App,mobile,39aac8915e8641b412eabf8ea0d53740,252.196.30.50,0,False,0,False,"{'num_transactions': 21, 'total_amount': 5955571.096914948, 'unique_merchants': 21, 'unique_countries': 6, 'max_single_amount': 437765.99244421854}",False
TX_9b3d35ee,CUST_72606,5191060883300321,2024-10-25 19:34:42.109276+00:00,Gas,local,Highway Gas Stop,329.65,GBP,UK,Unknown City,medium,Basic Debit,False,Firefox,web,b1ffa20e62be450210bc7381a5e7ec83,194.0.154.11,1,False,19,False,"{'num_transactions': 149, 'total_amount': 6873113.689187728, 'unique_merchants': 77, 'unique_countries': 12, 'max_single_amount': 2224277.257493493}",False
TX_5d4387b8,CUST_71266,370141923740231,2024-10-02 14:37:50.919137+00:00,Retail,physical,Best Buy,910547.8,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Edge,web,27379ce48f9f3f2f1380a52106d54d29,38.160.41.50,1,False,14,False,"{'num_transactions': 1054, 'total_amount': 28567232.94540495, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1580436.7625347674}",True
TX_9ff84c5c,CUST_79918,377613339872314,2024-10-05 12:43:10.673961+00:00,Entertainment,gaming,Steam,345.45,EUR,France,Unknown City,medium,Platinum Credit,False,Safari,web,84fd5c0d31d197222c4b3a087fbbae7a,205.162.184.247,1,True,12,True,"{'num_transactions': 585, 'total_amount': 23893586.63953033, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1016901.6386082852}",False
TX_99286332,CUST_18170,5259020730215394,2024-10-12 17:51:11.584648+00:00,Retail,online,eBay,176075.26,JPY,Japan,Unknown City,medium,Platinum Credit,False,Android App,mobile,c58ba4198bf40cb16ed0fae86a20fa2d,146.30.193.24,0,False,17,True,"{'num_transactions': 687, 'total_amount': 88094744.52494977, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 4880929.730035548}",False
TX_0fff6a15,CUST_99699,4680114948371149,2024-10-21 03:28:29.057634+00:00,Restaurant,fast_food,Taco Bell,93.76,EUR,Germany,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,650d0a2ee274222c13b9659aadfe3721,130.149.115.168,1,False,3,False,"{'num_transactions': 387, 'total_amount': 22602433.008730177, 'unique_merchants': 99, 'unique_countries': 11, 'max_single_amount': 5478210.300285924}",True
TX_e9b12392,CUST_72274,6350331525670966,2024-10-13 11:04:53.966576+00:00,Entertainment,gaming,Epic Games,1935.89,BRL,Brazil,Unknown City,medium,Gold Credit,False,Android App,mobile,0739f85900380c61136f9c1759f1b5ef,194.233.18.170,0,True,11,True,"{'num_transactions': 13, 'total_amount': 99024.63178330952, 'unique_merchants': 13, 'unique_countries': 3, 'max_single_amount': 65630.45778496924}",False
TX_7b841d2a,CUST_98510,5186657845753229,2024-10-09 16:59:47.348831+00:00,Retail,online,Amazon,1045.92,EUR,France,Unknown City,medium,Platinum Credit,False,Edge,web,3870abb142220adf9712b17c9fe0f6c2,127.119.148.179,0,False,16,False,"{'num_transactions': 776, 'total_amount': 18478262.72965689, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2811908.8468758767}",False
TX_28a711ad,CUST_41307,6558483607430239,2024-10-03 01:06:11.382556+00:00,Entertainment,streaming,HBO Max,149.88,EUR,Germany,Unknown City,medium,Gold Credit,False,Chrome,web,9cbbd7e46bb209e82d1380100f3f3ab8,86.40.115.75,0,True,1,False,"{'num_transactions': 5, 'total_amount': 2757.926632693498, 'unique_merchants': 5, 'unique_countries': 2, 'max_single_amount': 978.9922968596823}",False
TX_98299913,CUST_11628,5760360582712805,2024-10-04 20:22:50.092341+00:00,Entertainment,gaming,Nintendo eShop,405.85,USD,USA,New York,large,Gold Credit,False,Chrome,web,f710a8a5d4735a154926bd67a1665261,112.193.189.25,1,True,20,False,"{'num_transactions': 1146, 'total_amount': 46503208.52832039, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3881308.300314991}",False
TX_fe67e3ac,CUST_94075,5470274197510101,2024-10-27 06:58:45.321542+00:00,Gas,major,Texaco,395.7,GBP,UK,Unknown City,medium,Gold Credit,False,Edge,web,acd425fc86f0b4cbdee152d7707fa444,130.151.84.212,0,False,6,True,"{'num_transactions': 71, 'total_amount': 3831253.5542549756, 'unique_merchants': 50, 'unique_countries': 12, 'max_single_amount': 2008225.0855418884}",False
TX_2f3392bc,CUST_34843,6353192026680426,2024-10-23 01:19:30.405336+00:00,Education,supplies,University Bookstore,5621.04,BRL,Brazil,Unknown City,medium,Basic Credit,False,Edge,web,567786a82ce4fc6f6aec387b17f21d77,181.187.49.20,1,False,1,False,"{'num_transactions': 102, 'total_amount': 2739257.4906408414, 'unique_merchants': 65, 'unique_countries': 12, 'max_single_amount': 1350986.789111768}",True
TX_33765649,CUST_70512,377678598318804,2024-10-14 23:11:49.542690+00:00,Entertainment,gaming,Epic Games,154291.6,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Firefox,web,8612d10a05a26fe350349d1391b66320,224.94.162.193,0,True,23,False,"{'num_transactions': 550, 'total_amount': 104863296.68322018, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3597613.2791503365}",False
TX_a8441747,CUST_62561,4636486298823076,2024-10-30 01:00:59.478960+00:00,Retail,online,Newegg,379554.89,RUB,Russia,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,b0d216cbb6d1c28365ae2dbe6fcd3033,164.172.198.191,1,False,1,False,"{'num_transactions': 48, 'total_amount': 4603979.69045248, 'unique_merchants': 34, 'unique_countries': 10, 'max_single_amount': 1307518.6296995599}",True
TX_4c558f21,CUST_75854,4776461355471705,2024-10-14 22:37:49.452868+00:00,Restaurant,premium,Nobu,163371.77,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Android App,mobile,7110667366a2b6f43220c6fb411898b2,47.197.102.168,1,False,22,False,"{'num_transactions': 452, 'total_amount': 4787466.84486554, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 528261.2081972976}",True
TX_8732a07d,CUST_11932,4660975629529575,2024-10-23 13:16:23.652305+00:00,Entertainment,gaming,Nintendo eShop,1441.43,USD,USA,Dallas,medium,Platinum Credit,False,iOS App,mobile,93c4549afea283f1e2f3626d05da4ad1,91.161.135.122,1,True,13,False,"{'num_transactions': 114, 'total_amount': 13368485.254124247, 'unique_merchants': 73, 'unique_countries': 11, 'max_single_amount': 1073260.5508320313}",False
TX_744d1a7d,CUST_11555,4309710463085765,2024-10-27 22:28:59.032785+00:00,Retail,physical,Target,628.71,SGD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,d809daef5a242d220d13a9530e21595e,211.144.203.4,0,False,22,True,"{'num_transactions': 9, 'total_amount': 294975.07143393514, 'unique_merchants': 9, 'unique_countries': 5, 'max_single_amount': 234145.47100545053}",False
TX_6e10d9a7,CUST_75986,5099194918930738,2024-10-28 09:28:32.635988+00:00,Gas,major,Chevron,414.46,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,6f57d98955a62c9cf8cbfb571bdad140,66.243.182.224,0,False,9,False,"{'num_transactions': 121, 'total_amount': 1427007.1552275266, 'unique_merchants': 68, 'unique_countries': 10, 'max_single_amount': 740158.1189060902}",False
TX_5be353ad,CUST_76359,5020014056657899,2024-10-08 04:15:30.784007+00:00,Retail,physical,Nike Store,9.74,BRL,Brazil,Unknown City,medium,Basic Credit,False,Edge,web,b3f328eae26ea856340ab3ef5be1a6a2,78.134.71.172,1,False,4,False,"{'num_transactions': 997, 'total_amount': 34603090.451579444, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1092935.80652706}",True
TX_49504605,CUST_40599,371497760476670,2024-10-06 05:23:10.444124+00:00,Travel,hotels,Holiday Inn,43283.34,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,12151e8e676f48ccbb3e115442260dfb,21.129.36.88,1,True,5,True,"{'num_transactions': 1251, 'total_amount': 119789068.47705294, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1966952.323455952}",False
TX_3423d954,CUST_93315,6301022632380603,2024-10-23 17:00:02.382949+00:00,Healthcare,pharmacy,Walgreens,8784.66,MXN,Mexico,Unknown City,medium,Basic Debit,False,Firefox,web,c78c232e13cc513deed9518beb8d7b5d,70.227.190.159,0,False,17,False,"{'num_transactions': 324, 'total_amount': 8600976.88351719, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1017622.4645849556}",False
TX_3db6150c,CUST_19415,6478187375102527,2024-10-01 13:17:35.217930+00:00,Entertainment,gaming,Steam,217.32,USD,USA,Chicago,large,Basic Credit,False,iOS App,mobile,1315025ca7f2d35fc119da1efd24c6b1,202.105.204.58,0,True,13,False,"{'num_transactions': 754, 'total_amount': 22709137.170323666, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4842626.904806969}",False
TX_34ed8a44,CUST_57991,5929201296450597,2024-10-25 02:56:46.660271+00:00,Retail,online,Wayfair,1246.76,SGD,Singapore,Unknown City,medium,Basic Credit,False,Android App,mobile,0f0eaaf154b0ee2026d1c5667bccf105,34.29.85.105,0,False,2,False,"{'num_transactions': 125, 'total_amount': 3446770.048149568, 'unique_merchants': 70, 'unique_countries': 11, 'max_single_amount': 928669.5514530066}",False
TX_a7297c7d,CUST_75327,377436844102468,2024-10-18 08:28:51.125064+00:00,Retail,online,Shopify Store,1798.11,AUD,Australia,Unknown City,medium,Platinum Credit,False,Android App,mobile,3db2593acb069ee74c7c4daf6552ea05,235.128.56.197,0,False,8,False,"{'num_transactions': 115, 'total_amount': 2961769.9876849735, 'unique_merchants': 65, 'unique_countries': 10, 'max_single_amount': 911998.4485312995}",False
TX_eca1e26b,CUST_35064,5127499122684005,2024-10-27 14:22:11.701577+00:00,Gas,major,Exxon,168.75,EUR,Germany,Unknown City,medium,Basic Debit,False,iOS App,mobile,05f4aa56c0da45276e287d0967779976,218.154.103.249,0,False,14,True,"{'num_transactions': 46, 'total_amount': 1098456.0480795233, 'unique_merchants': 38, 'unique_countries': 9, 'max_single_amount': 617321.3786772978}",False
TX_2ad0d437,CUST_39280,377305259289492,2024-10-19 15:10:07.618491+00:00,Education,online,Skillshare,183182.62,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,cc9f49f9f506d7531b2f5cca5b56b69b,64.250.153.245,1,False,15,True,"{'num_transactions': 186, 'total_amount': 4990306.073980772, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 1275502.8813756718}",True
TX_6fe33667,CUST_66771,378726638454631,2024-10-07 20:48:57.192351+00:00,Gas,major,Exxon,248.86,EUR,Germany,Unknown City,medium,Basic Debit,False,Safari,web,4e3de45797c687fcec20ff8140506846,101.203.245.223,0,False,20,False,"{'num_transactions': 970, 'total_amount': 22759107.35207982, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1615649.7332394237}",False
TX_d793918f,CUST_37917,6145151032111795,2024-10-05 22:11:31.775549+00:00,Restaurant,casual,Chili's,118.91,GBP,UK,Unknown City,medium,Basic Credit,False,Firefox,web,23e3a571547c13922b960050b1a15769,208.69.62.19,0,False,22,True,"{'num_transactions': 95, 'total_amount': 2512127.235735054, 'unique_merchants': 65, 'unique_countries': 9, 'max_single_amount': 699192.879836213}",False
TX_dd5d24f3,CUST_31120,370239859953784,2024-10-18 20:11:09.135472+00:00,Education,supplies,University Bookstore,7144.82,MXN,Mexico,Unknown City,medium,Basic Credit,False,Edge,web,6e38c3521b02baa2a409bcc2f4e10107,38.99.136.45,1,False,20,False,"{'num_transactions': 140, 'total_amount': 4743750.439171132, 'unique_merchants': 69, 'unique_countries': 12, 'max_single_amount': 871141.8744188554}",False
TX_8f9bc8f5,CUST_89769,4760858064704862,2024-10-11 01:50:30.314253+00:00,Travel,transport,Careem,4882.65,MXN,Mexico,Unknown City,medium,Platinum Credit,True,NFC Payment,pos,26f117531aeeb24493b4649f7b46477f,118.175.93.142,1,True,1,False,"{'num_transactions': 77, 'total_amount': 703708.5456765429, 'unique_merchants': 51, 'unique_countries': 11, 'max_single_amount': 340935.0894688988}",True
TX_36944c00,CUST_97039,4351799432704637,2024-10-22 00:42:54.715102+00:00,Grocery,online,Instacart,96.32,MXN,Mexico,Unknown City,medium,Basic Debit,True,NFC Payment,pos,4f86d021a65ad7db114366c5d5dcf69f,38.53.156.134,1,False,0,False,"{'num_transactions': 169, 'total_amount': 14101126.49016661, 'unique_merchants': 77, 'unique_countries': 12, 'max_single_amount': 995419.7490938811}",True
TX_cbc46a1a,CUST_55878,375505467665928,2024-10-27 08:41:51.250174+00:00,Retail,physical,Home Depot,745502.21,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Android App,mobile,0a411dacb275a2fa5ecd5833e14c35d3,246.37.129.139,1,False,8,True,"{'num_transactions': 105, 'total_amount': 2952011.5903240237, 'unique_merchants': 59, 'unique_countries': 11, 'max_single_amount': 745502.2129864633}",True
TX_28157a7f,CUST_89077,4989901259635270,2024-10-27 00:24:10.085865+00:00,Healthcare,pharmacy,CVS Pharmacy,1417.79,BRL,Brazil,Unknown City,medium,Basic Debit,False,iOS App,mobile,aa8355a2be9c60fb1b3575a9d63c51d5,65.246.64.251,0,False,0,True,"{'num_transactions': 87, 'total_amount': 3239535.122922819, 'unique_merchants': 55, 'unique_countries': 10, 'max_single_amount': 1024606.2959899873}",False
TX_d28f1f0e,CUST_19722,6707625485138439,2024-10-16 22:30:49.438007+00:00,Travel,transport,Enterprise Rent-A-Car,135.08,SGD,Singapore,Unknown City,medium,Basic Credit,False,Edge,web,3cc39bf11dded017445a8d8370ce7e04,86.0.112.47,0,True,22,False,"{'num_transactions': 606, 'total_amount': 17128050.700633995, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3398394.8578991895}",False
TX_3e34c575,CUST_89507,6608914626842269,2024-10-19 12:44:19.886728+00:00,Grocery,physical,Kroger,6499.44,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Firefox,web,98251cb3c3581f06c20bcb7602f5ec8a,240.141.42.141,0,False,12,True,"{'num_transactions': 432, 'total_amount': 21722182.45311382, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 3666947.699613713}",False
TX_096afb92,CUST_84709,4602403984446963,2024-10-10 20:03:14.124715+00:00,Grocery,online,Amazon Fresh,155127.67,NGN,Nigeria,Unknown City,medium,Premium Debit,False,iOS App,mobile,7f6b21816e350b2b91ef743e57f37497,166.176.173.200,0,False,20,False,"{'num_transactions': 367, 'total_amount': 60395188.02469607, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1455023.2031747214}",False
TX_d81450a9,CUST_23730,370623999244289,2024-10-20 19:50:27.815652+00:00,Grocery,online,Instacart,700.64,SGD,Singapore,Unknown City,medium,Gold Credit,False,Chrome,web,203dfaa1f20785561b4054eeb45af73a,45.62.44.241,0,False,19,True,"{'num_transactions': 273, 'total_amount': 3247539.858576468, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 436403.6541700233}",False
TX_758319c0,CUST_66583,371416159411999,2024-10-28 22:10:04.500026+00:00,Gas,local,Highway Gas Stop,20347.89,RUB,Russia,Unknown City,medium,Basic Debit,False,iOS App,mobile,6db47c717619087cfc043bfcc72320dd,62.9.255.142,0,False,22,False,"{'num_transactions': 51, 'total_amount': 1990676.7632583333, 'unique_merchants': 37, 'unique_countries': 7, 'max_single_amount': 915266.4603808596}",False
TX_f4e19698,CUST_32097,5152274600884650,2024-10-07 20:05:48.627447+00:00,Education,online,edX,361.29,SGD,Singapore,Unknown City,medium,Basic Credit,False,Edge,web,cac2a049eab8d02743991512a45d17d1,208.53.244.243,0,False,20,False,"{'num_transactions': 421, 'total_amount': 11688504.853054449, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1972347.575412792}",False
TX_0a45c311,CUST_37199,6248822874561315,2024-10-28 15:57:32.504094+00:00,Travel,airlines,Delta,155602.69,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,642853ebd42e8c02988cedaf004f3843,187.18.6.11,0,True,15,False,"{'num_transactions': 18, 'total_amount': 2431769.5409356323, 'unique_merchants': 17, 'unique_countries': 6, 'max_single_amount': 602581.9093912061}",False
